loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,approved,log_residential_assets_value,log_loan_amount,dep_cat
3217,5, Not Graduate, No,3900000,14900000,12,837,1100000,500000,14400000,3600000,1,13.910821646859095,16.51687183802978,more_than_3_dep
3218,0, Not Graduate, Yes,6900000,21300000,18,845,17400000,5600000,21400000,6600000,1,16.67198082165602,16.87421767762801,no_dep
3219,4, Not Graduate, Yes,7000000,24100000,10,677,18800000,6000000,21600000,6300000,1,16.749367480991666,16.997722439954657,more_than_3_dep
3220,1, Graduate, No,6300000,18300000,20,430,13000000,1300000,23000000,9200000,0,16.380459992348886,16.722411672456456,1_dep
3221,3, Graduate, Yes,8900000,22500000,12,887,23300000,10800000,33500000,9500000,1,16.963963961454382,16.929025911619092,2_to_3_dep
3222,0, Not Graduate, Yes,5700000,19400000,8,544,4300000,6400000,19900000,5800000,0,15.274125813221904,16.780783675579947,no_dep
3223,4, Not Graduate, Yes,5200000,18300000,10,355,400000,3800000,10600000,3400000,0,12.899222326086994,16.722411672456456,more_than_3_dep
3224,4, Graduate, No,7400000,17500000,4,540,8800000,7600000,17900000,3600000,0,15.990262393084793,16.677711496036597,more_than_3_dep
3225,5, Graduate, No,6500000,16000000,14,444,1100000,7900000,23100000,7900000,0,13.910821646859095,16.588099342704055,more_than_3_dep
3226,3, Graduate, No,6200000,14900000,14,567,1200000,9100000,20800000,8800000,1,13.997832948091215,16.51687183802978,2_to_3_dep
3227,5, Not Graduate, Yes,2400000,6500000,20,513,6400000,2100000,5200000,2600000,0,15.671808704579888,15.687312888712007,more_than_3_dep
3228,0, Not Graduate, No,2500000,7100000,10,590,4000000,800000,6100000,2600000,1,15.201805169084134,15.775605482856605,no_dep
3229,2, Graduate, Yes,2700000,8500000,20,368,4900000,4500000,5900000,2100000,0,15.404745967162468,15.955576839107596,2_to_3_dep
3230,5, Not Graduate, No,3000000,7600000,6,413,2300000,3500000,11400000,1700000,0,14.648420115681892,15.843658936835498,more_than_3_dep
3231,4, Graduate, Yes,6100000,13600000,4,401,10700000,2000000,20500000,3900000,0,16.185754392890075,16.42558042423569,more_than_3_dep
3232,3, Graduate, No,1500000,5400000,18,687,200000,400000,4500000,1700000,1,12.206077645517674,15.501909696719672,2_to_3_dep
3233,2, Graduate, No,6500000,14100000,14,577,4600000,12000000,25100000,3900000,1,15.341567078850604,16.46168542627038,2_to_3_dep
3234,4, Not Graduate, No,200000,700000,10,576,500000,100000,400000,300000,1,13.122365377402328,13.45883704259595,more_than_3_dep
3235,1, Not Graduate, No,9900000,23400000,16,687,28200000,3700000,29600000,8200000,1,17.154832571369333,16.96824662306297,1_dep
3236,4, Graduate, No,5500000,11600000,12,474,1800000,2400000,20100000,5600000,0,14.403297778421795,16.266515742283485,more_than_3_dep
3237,4, Graduate, No,1200000,4400000,6,709,2800000,2300000,4100000,1700000,1,14.845130332288226,15.29711532616119,more_than_3_dep
3238,4, Graduate, Yes,6900000,20200000,18,438,9600000,6200000,26800000,5700000,0,16.077273760604726,16.821193211876384,more_than_3_dep
3239,3, Graduate, Yes,8000000,25300000,4,306,22300000,7300000,24400000,6600000,1,16.920097281273396,17.04631499322344,2_to_3_dep
3240,3, Not Graduate, Yes,4100000,13900000,20,383,1900000,2300000,15800000,3800000,0,14.45736497045232,16.447399470043365,2_to_3_dep
3241,2, Graduate, No,1400000,4700000,20,563,400000,2300000,2800000,1400000,1,12.899222326086994,15.363073279446223,2_to_3_dep
3242,4, Not Graduate, Yes,1600000,3200000,20,371,1600000,2300000,4600000,1000000,0,14.285514812209815,14.978661680269907,more_than_3_dep
3243,1, Graduate, No,2100000,4200000,12,379,2700000,2100000,8100000,2500000,0,14.80876270134486,15.250595321348806,1_dep
3244,1, Not Graduate, No,8800000,30200000,18,897,17100000,7900000,28700000,11100000,1,16.65458907995242,17.22335251545768,1_dep
3245,3, Not Graduate, Yes,7100000,25400000,10,725,20600000,5300000,16000000,8600000,1,16.840801682303496,17.050259771358842,2_to_3_dep
3246,1, Not Graduate, No,8600000,31500000,16,678,19700000,13400000,22200000,5300000,1,16.796129244469636,17.265498135541893,1_dep
3247,2, Not Graduate, Yes,5400000,14800000,6,724,1000000,400000,13100000,5400000,1,13.815511557963774,16.51013780630191,2_to_3_dep
3248,3, Graduate, Yes,1000000,2500000,6,808,2900000,600000,2000000,500000,1,14.88022163978423,14.731801689838349,2_to_3_dep
3249,0, Graduate, No,5400000,18400000,8,625,12100000,3000000,13000000,4800000,1,16.308716093211594,16.72786127692704,no_dep
3250,2, Graduate, No,4200000,16800000,4,771,6500000,4500000,10500000,5800000,1,15.687312888712007,16.636889503897294,2_to_3_dep
3251,2, Not Graduate, No,7500000,22400000,14,695,8100000,3900000,15300000,9400000,1,15.90737474309945,16.924571561468124,2_to_3_dep
3252,4, Graduate, No,1200000,3300000,2,564,2200000,500000,4700000,1100000,1,14.603968372873895,15.009433329466965,more_than_3_dep
3253,4, Graduate, Yes,6300000,14500000,10,349,3800000,12300000,16500000,5700000,0,15.150511887854474,16.489659276356317,more_than_3_dep
3254,4, Graduate, Yes,300000,900000,4,797,300000,400000,600000,400000,1,12.611541086966115,13.710151153416941,more_than_3_dep
3255,3, Graduate, No,7400000,28800000,8,391,20000000,7900000,23600000,7200000,0,16.811242881518265,17.175885979828397,2_to_3_dep
3256,5, Not Graduate, No,2200000,5400000,12,833,4900000,3300000,7000000,1600000,1,15.404745967162468,15.501909696719672,more_than_3_dep
3257,5, Graduate, No,4000000,9100000,10,515,600000,6400000,9900000,5500000,0,13.304686600863562,16.02378508137718,more_than_3_dep
3258,4, Graduate, Yes,2700000,10400000,16,671,6100000,3700000,5600000,4000000,1,15.623799493077952,16.15731646026544,more_than_3_dep
3259,0, Not Graduate, Yes,2000000,6900000,4,404,4900000,1600000,4200000,3000000,1,15.404745967162468,15.747032114495013,no_dep
3260,4, Not Graduate, No,6400000,14800000,6,537,2300000,3700000,18600000,6500000,0,14.648420115681892,16.51013780630191,more_than_3_dep
3261,5, Not Graduate, Yes,1400000,5100000,4,348,2100000,900000,4000000,1300000,1,14.557448378884015,15.444751293772967,more_than_3_dep
3262,0, Not Graduate, Yes,2800000,6300000,12,647,4100000,0,8700000,2300000,1,15.226497775576945,15.656060350091908,no_dep
3263,2, Not Graduate, Yes,8200000,28700000,14,316,23300000,16100000,17700000,4300000,0,16.963963961454382,17.172407715573055,2_to_3_dep
3264,3, Not Graduate, No,9000000,26700000,14,638,5300000,0,31300000,5200000,1,15.483217567201578,17.10017416082366,2_to_3_dep
3265,5, Not Graduate, Yes,800000,2100000,12,363,1200000,1000000,3100000,900000,0,13.997832948091215,14.557448378884015,more_than_3_dep
3266,4, Not Graduate, Yes,6100000,21200000,6,808,700000,7200000,22300000,6100000,1,13.45883704259595,16.86951178681205,more_than_3_dep
3267,4, Not Graduate, Yes,2400000,9400000,2,871,3700000,300000,7100000,3500000,1,15.123843647884687,16.056220353623207,more_than_3_dep
3268,4, Graduate, Yes,6000000,17000000,12,607,15300000,3200000,22100000,3900000,1,16.54336345172214,16.648723960844016,more_than_3_dep
3269,2, Not Graduate, Yes,7900000,22500000,6,571,8100000,5300000,17900000,8100000,1,15.90737474309945,16.929025911619092,2_to_3_dep
3270,3, Graduate, Yes,9500000,25700000,18,446,16900000,13600000,29300000,10100000,0,16.642824239064897,17.062001588775953,2_to_3_dep
3271,3, Not Graduate, Yes,1800000,6400000,20,436,1500000,2900000,4400000,1300000,0,14.220976332738882,15.671808704579888,2_to_3_dep
3272,3, Not Graduate, Yes,5800000,14100000,12,738,11700000,4400000,15400000,8400000,1,16.275099485238066,16.46168542627038,2_to_3_dep
3273,3, Graduate, No,2800000,9400000,10,519,7000000,3500000,7700000,1500000,0,15.76142084987672,16.056220353623207,2_to_3_dep
3274,3, Graduate, Yes,4000000,8300000,8,531,3700000,7400000,15200000,5900000,0,15.123843647884687,15.931766193248746,2_to_3_dep
3275,1, Not Graduate, No,1000000,3400000,18,578,2300000,400000,3100000,1200000,1,14.648420115681892,15.039286283703994,1_dep
3276,0, Graduate, No,9100000,21100000,20,578,5900000,6200000,33700000,5600000,1,15.59046307836746,16.86478364583966,no_dep
3277,0, Graduate, No,4600000,18100000,14,442,2800000,200000,15600000,3300000,0,14.845130332288226,16.71142255148467,no_dep
3278,2, Not Graduate, No,7800000,16900000,6,751,17400000,6300000,20400000,11700000,1,16.67198082165602,16.642824239064897,2_to_3_dep
3279,4, Graduate, Yes,6600000,18800000,10,353,16500000,9500000,20000000,6200000,0,16.61887099947687,16.749367480991666,more_than_3_dep
3280,5, Not Graduate, No,9800000,26600000,12,664,5200000,2900000,22500000,14100000,1,15.46416937585933,17.096421811345913,more_than_3_dep
3281,1, Graduate, No,7400000,26600000,18,505,2200000,2400000,22400000,3900000,0,14.603968372873895,17.096421811345913,1_dep
3282,3, Graduate, Yes,4300000,16600000,10,571,5700000,3700000,12800000,5800000,1,15.555976908243359,16.624913313567735,2_to_3_dep
3283,2, Not Graduate, Yes,9800000,34600000,16,754,12400000,14900000,34700000,6100000,1,16.333207111220425,17.359364268929685,2_to_3_dep
3284,5, Not Graduate, No,1100000,3900000,20,858,3200000,1200000,3800000,1100000,1,14.978661680269907,15.176487367510099,more_than_3_dep
3285,3, Graduate, Yes,8600000,21800000,20,641,5300000,8800000,24000000,9100000,1,15.483217567201578,16.897420573630875,2_to_3_dep
3286,0, Not Graduate, Yes,9400000,35500000,16,592,9300000,11800000,30500000,5800000,1,16.04552506565036,17.385043282614657,no_dep
3287,3, Graduate, Yes,5300000,20300000,14,432,15000000,0,17200000,5900000,0,16.52356082573315,16.8261314932731,2_to_3_dep
3288,1, Not Graduate, Yes,8700000,33800000,18,558,18300000,11500000,31500000,5900000,1,16.722411672456456,17.335971390039045,1_dep
3289,3, Graduate, Yes,4800000,14200000,12,547,10400000,700000,9800000,2400000,0,16.15731646026544,16.468752592994022,2_to_3_dep
3290,4, Not Graduate, No,4400000,9800000,18,732,2400000,2400000,15100000,4400000,1,14.690979711984754,16.097893045681612,more_than_3_dep
3291,1, Graduate, Yes,5400000,19300000,12,784,5000000,1800000,20300000,6500000,1,15.424948670398354,16.775615705688583,1_dep
3292,5, Not Graduate, Yes,8400000,31900000,10,605,18900000,10300000,22000000,9100000,1,16.75467253293992,17.278116599103036,more_than_3_dep
3293,1, Graduate, Yes,5400000,19500000,18,688,12100000,800000,17000000,3500000,1,16.308716093211594,16.785925074816024,1_dep
3294,3, Not Graduate, Yes,9400000,32100000,10,617,22700000,5800000,29400000,11400000,1,16.937875526504495,17.284366619252893,2_to_3_dep
3295,0, Not Graduate, Yes,800000,2400000,4,518,500000,800000,2800000,500000,1,13.122365377402328,14.690979711984754,no_dep
3296,0, Not Graduate, No,3800000,14800000,10,390,5900000,5700000,9500000,4600000,0,15.59046307836746,16.51013780630191,no_dep
3297,4, Graduate, No,3100000,6300000,4,370,8600000,4100000,8800000,2800000,0,15.967272877502799,15.656060350091908,more_than_3_dep
3298,3, Not Graduate, Yes,6000000,21300000,4,802,4700000,8900000,17300000,7600000,1,15.363073279446223,16.87421767762801,2_to_3_dep
3299,2, Not Graduate, Yes,6800000,15500000,12,338,9900000,1200000,21800000,8500000,0,16.108045416114916,16.5563506464056,2_to_3_dep
3300,5, Not Graduate, No,5200000,11700000,6,658,8100000,5100000,11400000,5600000,1,15.90737474309945,16.275099485238066,more_than_3_dep
3301,0, Not Graduate, No,1900000,6700000,12,595,3000000,3200000,4900000,1700000,1,14.914123179965662,15.717618233614914,no_dep
3302,5, Graduate, Yes,3600000,8500000,20,594,4400000,6400000,7400000,4500000,1,15.29711532616119,15.955576839107596,more_than_3_dep
3303,3, Graduate, Yes,1500000,4100000,14,611,600000,2000000,4800000,2100000,1,13.304686600863562,15.226497775576945,2_to_3_dep
3304,3, Not Graduate, No,2000000,5800000,8,799,3000000,3100000,5500000,1000000,1,14.914123179965662,15.573368647930426,2_to_3_dep
3305,5, Graduate, No,9200000,18600000,20,497,1000000,300000,24200000,10700000,0,13.815511557963774,16.73867219244687,more_than_3_dep
3306,0, Not Graduate, Yes,6100000,15900000,18,456,12900000,10800000,19100000,8800000,0,16.372737946851277,16.58182973008354,no_dep
3307,5, Not Graduate, No,300000,500000,8,396,400000,300000,1200000,200000,0,12.899222326086994,13.122365377402328,more_than_3_dep
3308,1, Graduate, No,800000,2300000,10,770,900000,900000,2900000,1100000,1,13.710151153416941,14.648420115681892,1_dep
3309,0, Not Graduate, No,3300000,9000000,16,797,3000000,6400000,10300000,3300000,1,14.914123179965662,16.012735246411598,no_dep
3310,1, Not Graduate, No,5800000,18700000,20,586,14100000,3000000,15600000,6000000,1,16.46168542627038,16.74403413530075,1_dep
3311,5, Not Graduate, No,8500000,23400000,16,604,25100000,16500000,24500000,4800000,1,17.038378443942648,16.96824662306297,more_than_3_dep
3312,0, Not Graduate, Yes,4100000,12800000,8,799,3700000,700000,9400000,2700000,1,15.123843647884687,16.36495580701484,no_dep
3313,2, Graduate, No,7800000,26400000,4,763,2200000,8400000,16600000,6700000,1,14.603968372873895,17.088874605995333,2_to_3_dep
3314,0, Graduate, No,7500000,23000000,14,725,8900000,4800000,20200000,7100000,1,16.001561947061912,16.951004817371683,no_dep
3315,2, Graduate, No,2300000,8800000,18,336,1800000,800000,5200000,1500000,0,14.403297778421795,15.990262393084793,2_to_3_dep
3316,4, Graduate, Yes,600000,2300000,6,495,1700000,600000,2000000,300000,0,14.346139397261565,14.648420115681892,more_than_3_dep
3317,1, Not Graduate, No,2900000,11500000,20,431,3600000,3800000,5900000,3100000,0,15.096444681204078,16.257857680289998,1_dep
3318,5, Not Graduate, No,900000,2200000,2,415,600000,1700000,2900000,700000,0,13.304686600863562,14.603968372873895,more_than_3_dep
3319,5, Graduate, Yes,9000000,20400000,6,451,5200000,11400000,28200000,9000000,0,15.46416937585933,16.83104550783405,more_than_3_dep
3320,1, Not Graduate, No,4800000,14300000,4,489,12400000,7900000,17700000,3600000,0,16.333207111220425,16.475770165160203,1_dep
3321,1, Graduate, No,1600000,4600000,12,415,800000,600000,3900000,1500000,0,13.592368256649284,15.341567078850604,1_dep
3322,3, Not Graduate, No,2600000,8100000,12,425,7300000,1900000,6800000,2200000,0,15.803385043104912,15.90737474309945,2_to_3_dep
3323,4, Graduate, Yes,1800000,4600000,14,453,1700000,2400000,4700000,1600000,0,14.346139397261565,15.341567078850604,more_than_3_dep
3324,5, Graduate, Yes,4400000,11800000,20,634,5900000,7300000,15200000,4300000,1,15.59046307836746,16.283610174181653,more_than_3_dep
3325,2, Not Graduate, No,200000,300000,20,519,0,0,400000,300000,0,0.0,12.611541086966115,2_to_3_dep
3326,4, Not Graduate, Yes,800000,2100000,6,353,700000,300000,2900000,1200000,0,13.45883704259595,14.557448378884015,more_than_3_dep
3327,3, Graduate, No,1500000,3200000,4,767,2000000,400000,3700000,1400000,1,14.508658238524095,14.978661680269907,2_to_3_dep
3328,0, Not Graduate, Yes,7700000,16900000,14,473,22100000,4000000,29000000,6400000,0,16.91108821173685,16.642824239064897,no_dep
3329,5, Graduate, Yes,7200000,21300000,2,801,9900000,1700000,20400000,7200000,1,16.108045416114916,16.87421767762801,more_than_3_dep
3330,4, Graduate, No,1000000,2300000,16,543,200000,100000,2000000,1000000,0,12.206077645517674,14.648420115681892,more_than_3_dep
3331,1, Graduate, No,6300000,17200000,12,714,10100000,4200000,24700000,8500000,1,16.128046080821385,16.660419999923214,1_dep
3332,3, Graduate, No,1900000,4100000,12,830,4600000,1100000,5300000,2100000,1,15.341567078850604,15.226497775576945,2_to_3_dep
3333,5, Graduate, No,4400000,15300000,4,401,200000,5400000,17500000,2400000,1,12.206077645517674,16.54336345172214,more_than_3_dep
3334,0, Not Graduate, No,9100000,26400000,6,518,15800000,1100000,35300000,5700000,0,16.575520561288332,17.088874605995333,no_dep
3335,2, Graduate, Yes,900000,2300000,20,367,0,1200000,3400000,1300000,0,0.0,14.648420115681892,2_to_3_dep
3336,0, Graduate, Yes,4600000,12000000,12,493,4500000,700000,16200000,3600000,0,15.319588176962746,16.300417291085605,no_dep
3337,2, Graduate, Yes,9400000,22700000,14,505,4000000,16900000,24700000,11500000,0,15.201805169084134,16.937875526504495,2_to_3_dep
3338,5, Graduate, No,6900000,26500000,16,322,20500000,9800000,17100000,9400000,0,16.835935492889124,17.0926553286923,more_than_3_dep
3339,2, Graduate, No,300000,900000,8,735,800000,400000,500000,100000,1,13.592368256649284,13.710151153416941,2_to_3_dep
3340,5, Graduate, Yes,1900000,6700000,2,622,4200000,200000,3900000,1700000,1,15.250595321348806,15.717618233614914,more_than_3_dep
3341,4, Graduate, Yes,4400000,16400000,6,513,5400000,7500000,13100000,5700000,0,15.501909696719672,16.612791953770035,more_than_3_dep
3342,4, Not Graduate, Yes,1200000,4100000,16,585,900000,900000,2300000,900000,1,13.710151153416941,15.226497775576945,more_than_3_dep
3343,1, Graduate, Yes,1000000,3000000,10,813,2900000,500000,3300000,800000,1,14.88022163978423,14.914123179965662,1_dep
3344,0, Graduate, No,3100000,10400000,18,622,1300000,5000000,7200000,1600000,1,14.077875591662238,16.15731646026544,no_dep
3345,1, Graduate, Yes,2100000,6300000,16,899,2400000,2200000,4400000,2200000,1,14.690979711984754,15.656060350091908,1_dep
3346,0, Not Graduate, No,2100000,4700000,2,459,4000000,1300000,8100000,1200000,0,15.201805169084134,15.363073279446223,no_dep
3347,4, Graduate, No,9400000,33300000,18,369,20600000,5600000,32200000,7200000,0,16.840801682303496,17.3210679849807,more_than_3_dep
3348,2, Not Graduate, No,9700000,37700000,6,601,300000,3100000,23800000,11800000,1,12.611541086966115,17.445170678943438,2_to_3_dep
3349,4, Graduate, No,1400000,2700000,18,703,600000,1300000,5400000,900000,1,13.304686600863562,14.80876270134486,more_than_3_dep
3350,2, Not Graduate, No,4700000,14600000,20,597,8200000,6000000,14100000,6800000,1,15.919644834185693,16.496532155171714,2_to_3_dep
3351,3, Not Graduate, Yes,4100000,13300000,10,670,1900000,5500000,13200000,6100000,1,14.45736497045232,16.40327466837995,2_to_3_dep
3352,4, Not Graduate, Yes,1200000,2800000,6,366,3300000,300000,4200000,1400000,0,15.009433329466965,14.845130332288226,more_than_3_dep
3353,5, Not Graduate, No,7900000,27800000,16,857,23300000,12500000,17200000,10600000,1,16.963963961454382,17.140546614632086,more_than_3_dep
3354,2, Not Graduate, No,6600000,15000000,16,401,13600000,6600000,23500000,3300000,0,16.42558042423569,16.52356082573315,2_to_3_dep
3355,0, Not Graduate, No,2200000,8800000,4,437,1600000,2300000,8300000,2000000,1,14.285514812209815,15.990262393084793,no_dep
3356,3, Not Graduate, No,5500000,17600000,8,882,5800000,7800000,20300000,3100000,1,15.573368647930426,16.68340951682656,2_to_3_dep
3357,4, Graduate, No,5100000,15500000,8,392,6700000,8100000,13600000,6700000,0,15.717618233614914,16.5563506464056,more_than_3_dep
